date,text,sentiment
2018-07-27 13:38:37,Hoje #MarielleFranco COMPLETA 39 anos. Ela segue viva. Viva também está a sede pela justiça. Quem matou Marielle e Anderson?,
2018-07-27 13:37:31,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 13:33:51,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E fazem 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos.…,
2018-07-27 13:33:17,"A investigação sobre a morte de #Rayneia merece a mesma importância, cobrança e energia que são aplicadas ao caso d… https://t.co/lnHQymodIN",
2018-07-27 13:28:41,"Hoje, 27/7/2018, Marielle Franco completaria 39 anos. Desses, mais de um terço de ano já se passou sem que o seu as… https://t.co/HOgz744K15",
2018-07-27 13:28:13,"RT @edurhcp: Hoje seria o 39º aniversário dela.

Hoje é o 135º dia sem resposta.

#MariellePresente",
2018-07-27 13:26:14,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 13:24:21,"RT @raulmarcelopsol: Hoje, a nossa Marielle faria 39 anos. Mulher, negra, favelada, lésbica e além disso jovem para o posto que ocupava. Pa…",
2018-07-27 13:22:29,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E fazem 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos.…,
2018-07-27 13:19:59,"Em comemoração ao aniversário de 39 anos de Marielle Franco, o céu hoje vai dar um espetáculo!!!
#EclipseLunar 
#quemmatoumarielle",
2018-07-27 13:17:52,Hoje Marielle Franco faria 39 anos. E faz 135 dias que foi assassinada. Sem que os assassinos tenham sido descobert… https://t.co/n9vsc7ziWb,
2018-07-27 13:13:48,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E fazem 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos.…,
2018-07-27 13:12:46,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 13:12:17,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E fazem 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos.…,
2018-07-27 13:10:17,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E fazem 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos.…,
2018-07-27 13:06:07,"Hoje, a nossa Marielle faria 39 anos. Mulher, negra, favelada, lésbica e além disso jovem para o posto que ocupava.… https://t.co/qCWe8cqFzM",1
2018-07-27 13:05:22,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 13:04:33,Hoje Marielle Franco faria 39 anos. E fazem 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos. #MariellePresente,
2018-07-27 13:01:46,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 13:01:39,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 12:59:55,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 12:58:47,Até agora dos homicídios sem explicações ! #MariellePresente #AndersonPresente https://t.co/BWx09xHzlH,
2018-07-27 12:58:07,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 12:57:37,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 12:56:49,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 12:56:26,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 12:56:20,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-27 12:53:58,"135 dias sem Marielle.
Hoje ela faria 39 anos. 
#MariellePresente https://t.co/bcly1UYwt3",
2018-07-27 12:52:56,"Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente… https://t.co/euDRHQkj4g",
2018-07-27 12:37:35,"Espero que ela, a família de Marielle e todas as Marielles que brotaram continuem tendo força para lutar. #mariellepresente",
2018-07-27 12:32:49,Quem matou Marielle e Anderson? Quem mandou matar? #MariellePresente #MarielleFranco https://t.co/fLTiztFxyI,
2018-07-27 12:25:27,"Hoje, 27 de julho estaria completando 39 anos de idade a Marielle Franco. Só resta agora lembranças. São 140 dias s… https://t.co/68dgKGe5KZ",
2018-07-27 12:16:58,"Parabéns para a nossa querida marielle_franco . Hoje é dia de celebrar. Sua luta, sua garra e todo o seu legado! Ob… https://t.co/7uAM8xg8kW",
2018-07-27 12:03:57,Quem matou e quem mandou matar Marielle e Anderson? 135 dias sem resposta. #MariellePresente,1
2018-07-27 11:56:36,"Hoje #MarielleFranco faria 39 anos. Marielle PRESENTE, hoje... e sempre.",
2018-07-27 11:54:23,"#MulheresContraBolsonaro
Não podemos aceitar Misoginia, Racismo, Sexismo, LGBTfobia e demais formas de disciminação… https://t.co/Fzm3NLfWbs",1
2018-07-27 11:48:45,"Hoje seria o 39º aniversário dela.

Hoje é o 135º dia sem resposta.

#MariellePresente",
2018-07-27 11:47:19,Seguimos querendo saber: #QuemMatouMarielle https://t.co/NlxmKw4DRm,
2018-07-27 11:17:02,RT @manucaferreira: Hoje Marielle faria 39 anos. Hora de perguntar mais uma vez: quem a matou? Quem mandou matar? #mariellepresente,
2018-07-27 11:11:47,Hoje Marielle faria 39 anos. Hora de perguntar mais uma vez: quem a matou? Quem mandou matar? #mariellepresente,
2018-07-27 10:41:27,"@jandira_feghali Marielle morreu. 
A morte de Marielle não pode morrer. Nunca.
#quemmatoumarielle",
2018-07-27 10:27:01,"Hoje #mariellefranco estaria completando 39 anos.
Assassinada por uma política podre, imoral, cruel e injusta.
Ela,… https://t.co/utCH6ZpufU",
2018-07-27 09:24:14,Não vamos nos calar! #MariellePresente,1
2018-07-27 08:16:25,"RT @jimvotes: #Rio de Janeiro #rj - #Brasil
Favela è cidade - The favela is the #city
#mariellefranco #mariellepresente https://t.co/Sk8kkn…",
2018-07-27 07:50:33,"RT @PlanoFeminino: Mas a pergunta continua: quem matou Marielle? 
Já são mais de 130 dias e continuamos sem resposta. 
#MariellePresente",
2018-07-27 05:02:06,Nossa😲 que surpresa foi essa. O André de antes não seria tão compassivo com isso. Em tempo #MariellePresente… https://t.co/bIRCfuP6aP,
2018-07-27 04:46:40,#ConversaComBial Só faltou AntoniaPelegrinno gritar #MariellePresente,
2018-07-27 03:49:19,"RT @bigshoecarrara: A noiva e companheira de vida de Marielle hoje fez uma tatuagem no braço esquerdo com o rosto dela, como uma homenagem…",
2018-07-27 03:20:28,"RT @renatasouzario: DIA DA MULHER NEGRA LATINA E CARIBENHA
Mulheres Raça
Somos todas nós
Somos por Resistência, Existência
Somos por Reexis…",
2018-07-27 03:12:58,"A noiva e companheira de vida de Marielle hoje fez uma tatuagem no braço esquerdo com o rosto dela, como uma homena… https://t.co/EVA05Iqhpl",
2018-07-27 03:10:36,"RT @pastorhenriquev: Negros não voltarão pra senzala, LGBTs não voltarão para o armário, mulheres não voltarão para a submissão e os nossos…",
2018-07-27 01:49:47,"#Rio de Janeiro #rj - #Brasil
Favela è cidade - The favela is the #city
#mariellefranco #mariellepresente https://t.co/Sk8kknWfyK",
2018-07-27 01:49:43,Mônica fez uma tatto de presente de aniversário pro amor dela❤️ #MariellePresente https://t.co/N7vJx3SjDx,1
2018-07-27 01:21:42,Bernie Sanders (@SenSanders) e mais dezenas de congressistas americanos denunciam prisão de #LulaPeloBrasil e assas… https://t.co/ToN66hh1vP,
2018-07-27 01:08:12,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-27 00:27:46,RT @lezzgirl_: #DiaDaMulherNegra: Mães de cabeça erguida juntas por #MarielleFranco https://t.co/bfOWVGWylL https://t.co/kpmjDCi2ZC,
2018-07-27 00:07:50,"#Repost @lucindaelisa ❤️❤️❤️❤️
Minha Marielle.O poder! A mulher tribo.
#mariellepresente #meriellefranco… https://t.co/1VsTFka3N0",
2018-07-27 00:05:50,"RT @CBNoficial: Willian Sant'anna e Renato Nascimento estariam no carro de onde saíram os disparos, de acordo com o jornal 'O Globo'. No en…",
2018-07-26 23:59:21,"RT @gacta: NAO SEREI INTERROMPIDA!

Não aturo o interrompimento dos vereadores desta casa,
não aturarei o cidadão que veio aqui e não sabe…",
2018-07-26 23:50:31,"RT @CBNoficial: Willian Sant'anna e Renato Nascimento estariam no carro de onde saíram os disparos, de acordo com o jornal 'O Globo'. No en…",
2018-07-26 23:45:22,"Willian Sant'anna e Renato Nascimento estariam no carro de onde saíram os disparos, de acordo com o jornal 'O Globo… https://t.co/gqNhJYF0OA",
2018-07-26 23:39:43,Justiça decreta prisão de mais 2 suspeitos da morte de Marielle Franco. https://t.co/36wXy7sUXV https://t.co/kyn3pLbQPR #MariellePresente,
2018-07-26 23:31:50,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 23:24:33,"RT @rll_22: Palhaçada isso, nem quem matou conseguem pegar, imagina os mandantes... Não querem esclarecer essa morte isso é nítido 

#QuemM…",
2018-07-26 23:24:20,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 23:04:24,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-26 22:36:29,"Palhaçada isso, nem quem matou conseguem pegar, imagina os mandantes... Não querem esclarecer essa morte isso é nít… https://t.co/YGvgmsOaOD",
2018-07-26 22:31:31,"RT @folha: Ex-PM suspeito na morte de #mariellefranco usará amigos em bar como álibi
https://t.co/dq1QKJwfsZ",
2018-07-26 22:23:55,"RT @folha: Ex-PM suspeito na morte de #mariellefranco usará amigos em bar como álibi
https://t.co/dq1QKJwfsZ",
2018-07-26 21:58:04,Bernie Sanders e mais 29 congressistas dos EUA pedem #LulaLivre e apuração do caso #MarielleFranco:… https://t.co/vWT4xztktc,
2018-07-26 21:51:37,Olha quem esta de volta para nos divertir. Página dos Anarcomiguxos VIII (8 porque as demais o FB excluiu! hihihi).… https://t.co/j77eV4zZH8,
2018-07-26 21:51:34,"RT @PlanoFeminino: Mas a pergunta continua: quem matou Marielle? 
Já são mais de 130 dias e continuamos sem resposta. 
#MariellePresente",
2018-07-26 21:50:59,"RT @monichiffoleau: Saúde coletiva é pensamento complexo, que implica luta por uma #DemocraciaReal #mariellefranco bom #Abrascao2018 acompa…",
2018-07-26 21:42:39,"RT @Pedro_henriqz: Ex-PM suspeito na morte de  #mariellefranco usará amigos em bar como desculpa para não dormir mais em casa 
https://t.co…",
2018-07-26 21:36:00,"RT @folha: Ex-PM suspeito na morte de #mariellefranco usará amigos em bar como álibi
https://t.co/dq1QKJwfsZ",
2018-07-26 21:35:27,"Ex-PM suspeito na morte de  #mariellefranco usará amigos em bar como desculpa para não dormir mais em casa 
https://t.co/qcJbgLFvnl",
2018-07-26 21:31:40,"RT @folha: Ex-PM suspeito na morte de #mariellefranco usará amigos em bar como álibi
https://t.co/dq1QKJwfsZ",
2018-07-26 21:30:32,"RT @folha: Ex-PM suspeito na morte de #mariellefranco usará amigos em bar como álibi
https://t.co/dq1QKJwfsZ",
2018-07-26 21:30:00,"Ex-PM suspeito na morte de #mariellefranco usará amigos em bar como álibi
https://t.co/dq1QKJwfsZ",0
2018-07-26 20:30:07,"Mas a pergunta continua: quem matou Marielle? 
Já são mais de 130 dias e continuamos sem resposta. 
#MariellePresente",
2018-07-26 20:01:02,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 19:41:29,RT @OKnauss: Interviewing Lourenço Cezar at the Museu da Maré #ReCenteringPeriphery #mariellefranco #RiodeJaneiro https://t.co/TOHRTAhfwT,
2018-07-26 19:28:46,RT @OKnauss: Interviewing Lourenço Cezar at the Museu da Maré #ReCenteringPeriphery #mariellefranco #RiodeJaneiro https://t.co/TOHRTAhfwT,
2018-07-26 18:57:05,Quem matou Marielle? Quem mandou matar Marielle? A família de #MarielleFranco tem uma mensagem! via @anistiabrasil… https://t.co/b6hpGE63nr,
2018-07-26 18:55:06,"Artistas se manifestam contra a prática da ""lawfare"" no país. 
Cantor Diogo Nogueira grita #lulalivre ao fim de seu… https://t.co/oBJKtstfg3",
2018-07-26 18:53:00,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 18:39:50,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 18:14:57,"Investigação da Polícia Civil do Rio sobre assassinato da vereadora Marielle e de seu motorista, Anderson, segue si… https://t.co/YTzJL5OKXW",
2018-07-26 18:12:31,"RT @paulomourajr: 134 dias.
4 meses e 12 dias.
134 dias sem Marielle Franco.
4 meses e 12 dias e ainda aguardamos respostas:
Quem matou Mar…",
2018-07-26 17:57:53,"RT @geledes: Os quatro meses de silêncio de um brutal crime político
 #geledes #MarielleFranco
 
https://t.co/qjoLDtL9RN https://t.co/w5kps…",
2018-07-26 17:54:24,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 17:49:19,Interviewing Lourenço Cezar at the Museu da Maré #ReCenteringPeriphery #mariellefranco #RiodeJaneiro https://t.co/TOHRTAhfwT,
2018-07-26 17:43:41,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 17:39:06,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 17:39:03,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 17:27:33,"E aí, vai passar no #JornalNacional ?? #LulaLivre #mariellefranco https://t.co/TVD8nJPFd2",
2018-07-26 17:27:30,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 16:59:01,observando o silencio da anitta sobre o penis do felipe neto #mariellepresente,
2018-07-26 16:55:57,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 16:55:23,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 16:13:59,"RT @anistiabrasil: Débora Maria da Silva, mãe do Edson Rogério e fundadora do movimento 'Mães de Maio', quer saber: #QuemMatouMarielle? Ass…",
2018-07-26 16:08:59,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 16:02:55,"RT @IsaPennaPsol: 133 dias sem Marielle.
Ela vive em cada preta revolucionária, latina e caribenha!

Por uma vida livre de violência, racis…",
2018-07-26 15:45:10,"RT @geledes: Marinete da Silva, mãe de Marielle, passa a integrar Comissão da Mulher da OAB-RJ
 #geledes #Mulhernegra #MarielleFranco 

htt…",
2018-07-26 15:28:05,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 15:24:32,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 15:23:11,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 15:16:37,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 15:15:16,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-26 15:14:03,"RT @pnesaude: ""O SUS é nosso, Favela Resiste, Marielle Vive"" Mulheres de Atitude!!! 

#FavelaResiste #MaréVive #MariellePresente",
2018-07-26 15:09:22,"29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo… https://t.co/5CWSDhzzHr",
2018-07-26 15:01:25,"RT @renatasouzario: DIA DA MULHER NEGRA LATINA E CARIBENHA
Mulheres Raça
Somos todas nós
Somos por Resistência, Existência
Somos por Reexis…",
2018-07-26 14:58:37,"""O SUS é nosso, Favela Resiste, Marielle Vive
#MariellePresente #FavelaResiste #SUSéDemocracia",
2018-07-26 14:53:24,"""O SUS é nosso, Favela Resiste, Marielle Vive"" Mulheres de Atitude!!! 

#FavelaResiste #MaréVive #MariellePresente",
2018-07-26 14:43:38,"RT @rll_22: Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre 
#LulaPresiden…",
2018-07-26 14:25:54,"Fada acessível faz assim né amores?
@ManuelaDavila é exemplo de acessibilidade; não decepciona ;)

#manu2018… https://t.co/HGc7JZ6Xgp",
2018-07-26 14:16:28,"RT @geledes: Marinete da Silva, mãe de Marielle, passa a integrar Comissão da Mulher da OAB-RJ
 #geledes #Mulhernegra #MarielleFranco 

htt…",
2018-07-26 13:54:31,"134 dias.
4 meses e 12 dias.
134 dias sem Marielle Franco.
4 meses e 12 dias e ainda aguardamos respostas:
Quem mat… https://t.co/mKbPqZsLNS",
2018-07-26 13:38:31,"RT @anistiabrasil: Ana Paula Oliveira, mãe do Johnatha e integrante do grupo 'Mães de Manguinhos', quer saber: #QuemMatouMarielle?

Assista…",
2018-07-26 13:33:47,"RT @pontejornalismo: Há 133 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-26 13:32:05,"Contém a programação do FESTIVAL LULA LIVRE ! &lt;3
Sábado, nos Arcos da Lapa.
 
#foratemer #freelula #lulalivre… https://t.co/TN5U2lzXZ6",
2018-07-26 13:01:37,"RT @pontejornalismo: Há 134 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-26 12:59:26,"Saúde coletiva é pensamento complexo, que implica luta por uma #DemocraciaReal #mariellefranco bom #Abrascao2018 ac… https://t.co/YzhoVJr1ke",
2018-07-26 12:27:32,"RT @pontejornalismo: Há 134 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-26 11:40:13,"RT @anistiabrasil: Maria Dalva Correia da Silva, mãe do Thiago e fundadora da 'Rede de Comunidades e Movimentos Contra a Violência', quer s…",
2018-07-26 11:40:11,"RT @anistiabrasil: Ana Paula Oliveira, mãe do Johnatha e integrante do grupo 'Mães de Manguinhos', quer saber: #QuemMatouMarielle?

Assista…",
2018-07-26 11:40:08,"RT @anistiabrasil: Débora Maria da Silva, mãe do Edson Rogério e fundadora do movimento 'Mães de Maio', quer saber: #QuemMatouMarielle? Ass…",
2018-07-26 11:39:05,"RT @pontejornalismo: Há 134 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-26 11:34:30,"Há 134 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem respo… https://t.co/NNHFbwwEuO",
2018-07-26 11:06:07,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 10:57:35,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 10:38:48,"RT @toniefrancisco: Calar é concordar. Hoje é Dia de Internacional de Combate à #LGBTfobia. Que tal marcar aquele amiguinho insentão?
.
.
#…",
2018-07-26 10:28:03,Quem matou e quem mandou matar Marielle e Anderson? 134 dias sem resposta. #MariellePresente,
2018-07-26 10:18:20,"@brumelianebrum Não se ofusca a força do sol
Com uma pistola ou fuzil
O tiro que cala uma voz
Fomenta a potência de mil

#mariellepresente",
2018-07-26 10:14:23,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,1
2018-07-26 10:08:08,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-26 09:15:40,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 07:55:49,"RT @geledes: Marinete da Silva, mãe de Marielle, passa a integrar Comissão da Mulher da OAB-RJ
 #geledes #Mulhernegra #MarielleFranco 

htt…",
2018-07-26 05:36:28,RT @VictorDavLopez: #ValeTudo na suja política brasileira. Aqui o racismo do @alefrotabrasil @PSL_Nacional contra @GuajajaraSonia e #Mariel…,
2018-07-26 05:23:38,"Queria aproveitar e dizer...

#MariellePresente 
#QuintaDetremuraSDV https://t.co/kyBS3Qkfrg",
2018-07-26 03:47:06,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 03:44:05,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 03:38:57,RT @lezzgirl_: #DiaDaMulherNegra: Mães de cabeça erguida juntas por #MarielleFranco https://t.co/bfOWVGWylL https://t.co/kpmjDCi2ZC,
2018-07-26 03:18:28,"RT @celsopansera: No Dia Internacional da Mulher Negra Latinoamericana e Caribenha, a lembrança de que luta e resistência têm que ser sempr…",
2018-07-26 03:13:15,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 02:52:44,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-26 02:42:22,Que todos os dias sejam dias de reconhecermos a potência revolucionária do Feminismo Negro. #MariellePresente,
2018-07-26 02:17:38,RT @ONUMulheresBR: #FSM2018 #MulheresNegras prestam homenagem à #MariellePresente https://t.co/PaNbGFgGHm,
2018-07-26 01:42:25,"Por Marielle Franco e todas aquelas que romperam e estão rompendo com o silêncio! #MarielleFranco

25 de Julho:dia… https://t.co/twAWrj747A",
2018-07-26 01:30:15,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-26 01:25:51,Exemplode fraternidade em #jacareí #LULALIVRE #freelula #lulapresidente2018 #mariellepresente #juntospodemosmas… https://t.co/xb7ogfP5at,
2018-07-26 01:05:46,"RT @simaopedro_SP: Hoje também é o DIA NACIONAL DE TEREZA DE BENGUELA, líder quilombola que viveu no atual Estado de Mato Grosso durante o…",
2018-07-26 00:56:25,#ValeTudo na suja política brasileira. Aqui o racismo do @alefrotabrasil @PSL_Nacional contra @GuajajaraSonia e… https://t.co/TNhm6nqWDq,
2018-07-26 00:40:46,"RT @catracalivre: Mulher, negra, feminista, mãe, socióloga, “cria da Maré” e defensora dos direitos humanos. 
120 dias sem @mariellefranco:…",
2018-07-26 00:35:51,"RT @geledes: Marinete da Silva, mãe de Marielle, passa a integrar Comissão da Mulher da OAB-RJ
 #geledes #Mulhernegra #MarielleFranco 

htt…",
2018-07-26 00:34:07,"RT @depjorgesolla: 25 de julho, dia de luta por visibilidade, igualdade e justiça! Não há como celebrar esse dia sem exigir respostas sobre…",
2018-07-26 00:12:51,"RT @anistiabrasil: Maria Dalva Correia da Silva, mãe do Thiago e fundadora da 'Rede de Comunidades e Movimentos Contra a Violência', quer s…",
2018-07-26 00:07:02,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-25 23:56:51,"#RioDeJaneiro - Em novo vídeo, #Anistia Internacional cobra solução para caso #MarielleFranco:

#Brasil https://t.co/w1KYyw92WR",
2018-07-25 23:47:32,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-25 23:38:52,RT @lezzgirl_: #DiaDaMulherNegra: Mães de cabeça erguida juntas por #MarielleFranco https://t.co/bfOWVGWylL https://t.co/kpmjDCi2ZC,
2018-07-25 23:32:19,RT @mariadorosario: 25 de Julho: dia internacional de resistência da Mulher Negra Latino Americana e Caribenha. Inspirem o mundo com sua fo…,
2018-07-25 23:28:22,RT @mariadorosario: Um grito por todas as Mulheres Latino-americanas Caribenhas: Quem matou #MarielleFranco ?? https://t.co/wlKEj1a6by,
2018-07-25 23:18:53,"Marcha das mulheres negras!!
.
.
.
#mariellepresente https://t.co/38fbahg34a",
2018-07-25 23:18:16,"RT @renatasouzario: DIA DA MULHER NEGRA LATINA E CARIBENHA
Mulheres Raça
Somos todas nós
Somos por Resistência, Existência
Somos por Reexis…",
2018-07-25 23:16:54,"RT @geledes: Marinete da Silva, mãe de Marielle, passa a integrar Comissão da Mulher da OAB-RJ
 #geledes #Mulhernegra #MarielleFranco 

htt…",
2018-07-25 22:59:29,RT @lezzgirl_: #DiaDaMulherNegra: Mães de cabeça erguida juntas por #MarielleFranco https://t.co/bfOWVGWylL https://t.co/kpmjDCi2ZC,
2018-07-25 22:57:07,"RT @geledes: Marinete da Silva, mãe de Marielle, passa a integrar Comissão da Mulher da OAB-RJ
 #geledes #Mulhernegra #MarielleFranco 

htt…",
2018-07-25 22:50:52,"RT @leoalvesumdenos: Hoje, é o Dia Internacional da Mulher Afro-latino-americana e Caribenha. A data no Brasil também homenageia a líder qu…",
2018-07-25 22:44:54,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-25 22:39:56,"RT @renatasouzario: DIA DA MULHER NEGRA LATINA E CARIBENHA
Mulheres Raça
Somos todas nós
Somos por Resistência, Existência
Somos por Reexis…",
2018-07-25 22:32:48,"RT @geledes: Marinete da Silva, mãe de Marielle, passa a integrar Comissão da Mulher da OAB-RJ
 #geledes #Mulhernegra #MarielleFranco 

htt…",
2018-07-25 22:19:44,RT @lezzgirl_: #DiaDaMulherNegra: Mães de cabeça erguida juntas por #MarielleFranco https://t.co/bfOWVGWylL https://t.co/kpmjDCi2ZC,
